,product-id,base-url,date,clouds
140,S2B_MSIL1C_20200103T141729_N0208_R010_T20JLL_20200103T173841.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200103T141729_N0208_R010_T20JLL_20200103T173841.SAFE,2020-01-03,12.9521
141,S2A_MSIL1C_20200108T141701_N0208_R010_T20JLL_20200108T173844.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200108T141701_N0208_R010_T20JLL_20200108T173844.SAFE,2020-01-08,34.8292
142,S2B_MSIL1C_20200113T141649_N0208_R010_T20JLL_20200113T173835.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200113T141649_N0208_R010_T20JLL_20200113T173835.SAFE,2020-01-13,67.5085
143,S2A_MSIL1C_20200118T141651_N0208_R010_T20JLL_20200118T173857.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200118T141651_N0208_R010_T20JLL_20200118T173857.SAFE,2020-01-18,12.7533
144,S2B_MSIL1C_20200123T141649_N0208_R010_T20JLL_20200123T173902.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200123T141649_N0208_R010_T20JLL_20200123T173902.SAFE,2020-01-23,0.623
145,S2A_MSIL1C_20200128T141651_N0208_R010_T20JLL_20200128T173915.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200128T141651_N0208_R010_T20JLL_20200128T173915.SAFE,2020-01-28,0.0
146,S2B_MSIL1C_20200202T141649_N0208_R010_T20JLL_20200202T173819.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200202T141649_N0208_R010_T20JLL_20200202T173819.SAFE,2020-02-02,0.3546
147,S2B_MSIL1C_20200212T141649_N0209_R010_T20JLL_20200212T174151.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200212T141649_N0209_R010_T20JLL_20200212T174151.SAFE,2020-02-12,7.4033
148,S2A_MSIL1C_20200217T141651_N0209_R010_T20JLL_20200217T174153.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200217T141651_N0209_R010_T20JLL_20200217T174153.SAFE,2020-02-17,34.242
149,S2B_MSIL1C_20200222T141649_N0209_R010_T20JLL_20200222T173929.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200222T141649_N0209_R010_T20JLL_20200222T173929.SAFE,2020-02-22,30.967600000000004
150,S2A_MSIL1C_20200227T141731_N0209_R010_T20JLL_20200227T175603.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200227T141731_N0209_R010_T20JLL_20200227T175603.SAFE,2020-02-27,0.0
151,S2B_MSIL1C_20200303T141729_N0209_R010_T20JLL_20200303T173929.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200303T141729_N0209_R010_T20JLL_20200303T173929.SAFE,2020-03-03,0.0
152,S2A_MSIL1C_20200308T141731_N0209_R010_T20JLL_20200308T174034.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200308T141731_N0209_R010_T20JLL_20200308T174034.SAFE,2020-03-08,39.8109
153,S2B_MSIL1C_20200313T141739_N0209_R010_T20JLL_20200313T173935.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200313T141739_N0209_R010_T20JLL_20200313T173935.SAFE,2020-03-13,0.0
154,S2A_MSIL1C_20200318T141731_N0209_R010_T20JLL_20200318T174124.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200318T141731_N0209_R010_T20JLL_20200318T174124.SAFE,2020-03-18,14.2781
155,S2B_MSIL1C_20200323T141739_N0209_R010_T20JLL_20200323T192000.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200323T141739_N0209_R010_T20JLL_20200323T192000.SAFE,2020-03-23,0.2966
156,S2A_MSIL1C_20200328T141731_N0209_R010_T20JLL_20200328T185640.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200328T141731_N0209_R010_T20JLL_20200328T185640.SAFE,2020-03-28,58.3651
157,S2B_MSIL1C_20200402T141729_N0209_R010_T20JLL_20200402T173854.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200402T141729_N0209_R010_T20JLL_20200402T173854.SAFE,2020-04-02,4.7231
158,S2A_MSIL1C_20200417T141741_N0209_R010_T20JLL_20200417T173808.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200417T141741_N0209_R010_T20JLL_20200417T173808.SAFE,2020-04-17,0.0
159,S2B_MSIL1C_20200422T141729_N0209_R010_T20JLL_20200422T192005.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200422T141729_N0209_R010_T20JLL_20200422T192005.SAFE,2020-04-22,32.1357
160,S2B_MSIL1C_20200502T141729_N0209_R010_T20JLL_20200502T173805.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200502T141729_N0209_R010_T20JLL_20200502T173805.SAFE,2020-05-02,9.0413
161,S2A_MSIL1C_20200507T141741_N0209_R010_T20JLL_20200507T174023.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200507T141741_N0209_R010_T20JLL_20200507T174023.SAFE,2020-05-07,0.1902
162,S2B_MSIL1C_20200512T141739_N0209_R010_T20JLL_20200512T174001.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200512T141739_N0209_R010_T20JLL_20200512T174001.SAFE,2020-05-12,0.11789999999999999
163,S2A_MSIL1C_20200517T141741_N0209_R010_T20JLL_20200517T174050.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200517T141741_N0209_R010_T20JLL_20200517T174050.SAFE,2020-05-17,0.0
164,S2B_MSIL1C_20200522T141739_N0209_R010_T20JLL_20200522T193255.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200522T141739_N0209_R010_T20JLL_20200522T193255.SAFE,2020-05-22,63.237
165,S2A_MSIL1C_20200527T141741_N0209_R010_T20JLL_20200527T191839.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200527T141741_N0209_R010_T20JLL_20200527T191839.SAFE,2020-05-27,0.1543
166,S2B_MSIL1C_20200601T141739_N0209_R010_T20JLL_20200601T174004.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200601T141739_N0209_R010_T20JLL_20200601T174004.SAFE,2020-06-01,3.0557
167,S2A_MSIL1C_20200606T141741_N0209_R010_T20JLL_20200606T174034.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200606T141741_N0209_R010_T20JLL_20200606T174034.SAFE,2020-06-06,10.648
168,S2B_MSIL1C_20200611T141739_N0209_R010_T20JLL_20200611T173714.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200611T141739_N0209_R010_T20JLL_20200611T173714.SAFE,2020-06-11,31.379600000000003
169,S2A_MSIL1C_20200616T141741_N0209_R010_T20JLL_20200616T174040.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200616T141741_N0209_R010_T20JLL_20200616T174040.SAFE,2020-06-16,9.7709
170,S2B_MSIL1C_20200621T141739_N0209_R010_T20JLL_20200621T174305.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200621T141739_N0209_R010_T20JLL_20200621T174305.SAFE,2020-06-21,20.8376
171,S2A_MSIL1C_20200716T141741_N0209_R010_T20JLL_20200716T174059.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200716T141741_N0209_R010_T20JLL_20200716T174059.SAFE,2020-07-16,4.1796
172,S2A_MSIL1C_20200726T141741_N0209_R010_T20JLL_20200726T185652.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200726T141741_N0209_R010_T20JLL_20200726T185652.SAFE,2020-07-26,0.0
173,S2B_MSIL1C_20200731T141739_N0209_R010_T20JLL_20200731T174853.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200731T141739_N0209_R010_T20JLL_20200731T174853.SAFE,2020-07-31,7.885900000000001
174,S2A_MSIL1C_20200805T141741_N0209_R010_T20JLL_20200805T175044.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200805T141741_N0209_R010_T20JLL_20200805T175044.SAFE,2020-08-05,0.0547
175,S2B_MSIL1C_20200810T141739_N0209_R010_T20JLL_20200810T174833.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200810T141739_N0209_R010_T20JLL_20200810T174833.SAFE,2020-08-10,10.3036
176,S2A_MSIL1C_20200815T141741_N0209_R010_T20JLL_20200815T175022.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200815T141741_N0209_R010_T20JLL_20200815T175022.SAFE,2020-08-15,1.8582
177,S2B_MSIL1C_20200820T141739_N0209_R010_T20JLL_20200820T175042.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200820T141739_N0209_R010_T20JLL_20200820T175042.SAFE,2020-08-20,16.3949
178,S2A_MSIL1C_20200825T141741_N0209_R010_T20JLL_20200825T192849.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200825T141741_N0209_R010_T20JLL_20200825T192849.SAFE,2020-08-25,0.0
179,S2B_MSIL1C_20200830T141739_N0209_R010_T20JLL_20200830T174914.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200830T141739_N0209_R010_T20JLL_20200830T174914.SAFE,2020-08-30,73.0023
180,S2B_MSIL1C_20200909T141739_N0209_R010_T20JLL_20200909T174401.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200909T141739_N0209_R010_T20JLL_20200909T174401.SAFE,2020-09-09,0.0
181,S2A_MSIL1C_20200914T141741_N0209_R010_T20JLL_20200914T175310.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20200914T141741_N0209_R010_T20JLL_20200914T175310.SAFE,2020-09-14,0.0
182,S2B_MSIL1C_20200919T141739_N0209_R010_T20JLL_20200919T175434.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200919T141739_N0209_R010_T20JLL_20200919T175434.SAFE,2020-09-19,0.1132
183,S2B_MSIL1C_20200929T141739_N0209_R010_T20JLL_20200929T175129.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20200929T141739_N0209_R010_T20JLL_20200929T175129.SAFE,2020-09-29,1.9426
184,S2B_MSIL1C_20201009T141739_N0209_R010_T20JLL_20201009T174954.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20201009T141739_N0209_R010_T20JLL_20201009T174954.SAFE,2020-10-09,1.9678
185,S2B_MSIL1C_20201019T141739_N0209_R010_T20JLL_20201019T174241.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20201019T141739_N0209_R010_T20JLL_20201019T174241.SAFE,2020-10-19,13.6473
186,S2A_MSIL1C_20201024T141741_N0209_R010_T20JLL_20201024T174501.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20201024T141741_N0209_R010_T20JLL_20201024T174501.SAFE,2020-10-24,59.251400000000004
187,S2B_MSIL1C_20201029T141739_N0209_R010_T20JLL_20201029T174854.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20201029T141739_N0209_R010_T20JLL_20201029T174854.SAFE,2020-10-29,3.1341
188,S2A_MSIL1C_20201103T141741_N0209_R010_T20JLL_20201103T175221.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20201103T141741_N0209_R010_T20JLL_20201103T175221.SAFE,2020-11-03,0.0
189,S2A_MSIL1C_20201113T141741_N0209_R010_T20JLL_20201113T175045.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20201113T141741_N0209_R010_T20JLL_20201113T175045.SAFE,2020-11-13,23.2125
190,S2B_MSIL1C_20201118T141739_N0209_R010_T20JLL_20201118T174816.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20201118T141739_N0209_R010_T20JLL_20201118T174816.SAFE,2020-11-18,57.3499
191,S2A_MSIL1C_20201123T141741_N0209_R010_T20JLL_20201123T174301.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20201123T141741_N0209_R010_T20JLL_20201123T174301.SAFE,2020-11-23,0.0
192,S2B_MSIL1C_20201128T141739_N0209_R010_T20JLL_20201128T175040.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20201128T141739_N0209_R010_T20JLL_20201128T175040.SAFE,2020-11-28,60.93710000000001
193,S2A_MSIL1C_20201203T141731_N0209_R010_T20JLL_20201203T174954.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20201203T141731_N0209_R010_T20JLL_20201203T174954.SAFE,2020-12-03,3.0329
194,S2B_MSIL1C_20201208T141739_N0209_R010_T20JLL_20201208T175055.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20201208T141739_N0209_R010_T20JLL_20201208T175055.SAFE,2020-12-08,0.0082
195,S2B_MSIL1C_20201218T141729_N0209_R010_T20JLL_20201218T174954.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20201218T141729_N0209_R010_T20JLL_20201218T174954.SAFE,2020-12-18,33.1875
196,S2A_MSIL1C_20201223T141731_N0209_R010_T20JLL_20201223T175035.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20201223T141731_N0209_R010_T20JLL_20201223T175035.SAFE,2020-12-23,0.0
197,S2A_MSIL1C_20210102T141741_N0209_R010_T20JLL_20210102T175036.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20210102T141741_N0209_R010_T20JLL_20210102T175036.SAFE,2021-01-02,47.3998
198,S2B_MSIL1C_20210107T141739_N0209_R010_T20JLL_20210107T174755.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20210107T141739_N0209_R010_T20JLL_20210107T174755.SAFE,2021-01-07,0.0033
199,S2A_MSIL1C_20210112T141741_N0209_R010_T20JLL_20210112T175055.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20210112T141741_N0209_R010_T20JLL_20210112T175055.SAFE,2021-01-12,76.1079
200,S2B_MSIL1C_20210117T141739_N0209_R010_T20JLL_20210117T175104.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20210117T141739_N0209_R010_T20JLL_20210117T175104.SAFE,2021-01-17,0.0
201,S2A_MSIL1C_20210122T141741_N0209_R010_T20JLL_20210122T174152.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20210122T141741_N0209_R010_T20JLL_20210122T174152.SAFE,2021-01-22,7.1433
202,S2B_MSIL1C_20210127T141739_N0209_R010_T20JLL_20210127T175528.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2B_MSIL1C_20210127T141739_N0209_R010_T20JLL_20210127T175528.SAFE,2021-01-27,55.4336
203,S2A_MSIL1C_20210201T141741_N0209_R010_T20JLL_20210201T175149.SAFE,gs://gcp-public-data-sentinel-2/tiles/20/J/LL/S2A_MSIL1C_20210201T141741_N0209_R010_T20JLL_20210201T175149.SAFE,2021-02-01,64.4315
